log_id,timestamp,user_action,exception_type,exception_message,origin_file,origin_line,origin_function,db_error_message,db_error_detail,http_status,session_id,resolution_hint,source_log_file,python_traceback,bug_id,execution_id,test_case_id,module
logs_001.txt:731,2017-01-03T04:51:55,The warehouse operator attempted to confirm the subscription renewal but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/accounting/models/record.py,80,action_confirm,"duplicate key value violates unique constraint ""accounting_unique_id""",Key (name)=(Test_Record_001) already exists.,400,a60bbfd9-2ed9-48d8-87fd-30cccefb216e,The accountant attempted to confirm the invoice but encountered a permission error.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/accounting/models/record.py"", line 80, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2392, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001705,EXEC-001671,TC-016355,Accounting
logs_001.txt:732,1976-11-11T19:33:46,The sales representative updated the manufacturing order after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/accounting/models/record.py,148,action_confirm,"duplicate key value violates unique constraint ""accounting_unique_id""",Key (name)=(Test_Record_001) already exists.,400,a8dc82c9-2133-4391-aef0-412171b8bc60,The accountant updated the incoming shipment and successfully completed the transaction.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/accounting/models/record.py"", line 148, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2768, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002571,EXEC-002545,TC-018978,Accounting
logs_001.txt:733,2005-05-28T15:24:13,The API endpoint escalated the subscription renewal but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,232,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,503,190e5636-045b-4049-beb1-8bda7117977f,The accountant deleted the employee record triggering a workflow notification.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 232, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1717, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009964,EXEC-014239,TC-018902,Helpdesk
logs_001.txt:734,2002-05-03T05:24:20,The manager validated the manufacturing order after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/maintenance/models/record.py,408,action_confirm,"duplicate key value violates unique constraint ""maintenance_unique_id""",Key (name)=(Test_Record_001) already exists.,400,449f20bf-1810-44bc-8722-6332bb23a4f8,The user configured the incoming shipment but encountered a permission error.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/maintenance/models/record.py"", line 408, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2588, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006047,EXEC-014071,TC-018954,Maintenance
logs_001.txt:735,1980-03-24T22:05:43,The warehouse operator processed the employee record but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/project/models/record.py,247,action_confirm,"duplicate key value violates unique constraint ""project_unique_id""",Key (name)=(Test_Record_001) already exists.,403,f9ee4a5e-7c79-4068-b983-a69a554631f8,The system escalated the employee record which resulted in an AccessError.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/project/models/record.py"", line 247, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2636, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001522,EXEC-005962,TC-005443,Project
logs_001.txt:736,2013-12-16T04:46:53,The background job processed the invoice due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,353,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,400,a02baca3-57d4-473d-b1c4-cddefbbe52d2,The manager deleted the POS receipt and successfully completed the transaction.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 353, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2035, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003944,EXEC-019951,TC-009735,Helpdesk
logs_001.txt:737,2022-06-08T17:56:42,The user processed the POS receipt but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,267,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,400,0bf31eab-7774-4f88-9285-1fb529cab6f1,The system configured the manufacturing order but encountered a permission error.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 267, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1387, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005247,EXEC-006553,TC-005180,Purchase
logs_001.txt:738,2024-03-24T16:18:52,The sales representative calculated the POS receipt but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/knowledge/models/record.py,314,action_confirm,"duplicate key value violates unique constraint ""knowledge_unique_id""",Key (name)=(Test_Record_001) already exists.,400,d303c763-f1b9-456a-b00e-af2e9cc7a6ae,The manager deleted the POS receipt due to missing configuration settings.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/knowledge/models/record.py"", line 314, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2305, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002780,EXEC-002012,TC-011776,Knowledge
logs_001.txt:739,1982-03-18T05:15:10,The user rejected the transfer triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,18,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,500,9bd670b6-74b2-444b-8f6c-c4e1124b00ba,The system calculated the manufacturing order but encountered a permission error.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 18, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1583, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005693,EXEC-007228,TC-017182,Purchase
logs_001.txt:740,1991-08-18T01:48:25,The system escalated the incoming shipment after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,52,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,500,95889ddd-6c87-4899-bc42-33b962b4eea0,The user validated the subscription renewal triggering a workflow notification.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 52, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1858, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001589,EXEC-006725,TC-005031,POS
logs_001.txt:741,2009-12-24T09:25:59,The user rejected the invoice but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,126,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,502,22ae81b1-f024-4e3e-8997-0ec615d043b3,The accountant updated the invoice while ensuring all mandatory fields were populated.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 126, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2837, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008642,EXEC-008749,TC-003729,Manufacturing
logs_001.txt:742,2009-04-28T21:03:08,The accountant calculated the subscription renewal and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/rental/models/record.py,176,action_confirm,"duplicate key value violates unique constraint ""rental_unique_id""",Key (name)=(Test_Record_001) already exists.,400,f41b542c-849f-4742-b622-347d9aae4dad,The background job escalated the incoming shipment but the system raised a validation exception.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/rental/models/record.py"", line 176, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1557, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001624,EXEC-008477,TC-011724,Rental
logs_001.txt:743,2001-09-20T01:24:54,The warehouse operator verified the manufacturing order triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,307,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,503,e0441ff3-0c58-47f1-aa8e-a2d4b659e631,The warehouse operator updated the invoice while ensuring all mandatory fields were populated.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 307, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1740, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008179,EXEC-013587,TC-010879,Helpdesk
